Player,Scores
Cory Joseph\josepco01,20.435689514263142
Jeff Green\greenje02,20.462123554137882
Goran Dragić\dragigo01,20.488973038852208
Javonte Green\greenja02,20.496407313991153
Spencer Dinwiddie\dinwisp01,20.496631179939076
Kevon Looney\looneke01,20.55560535558521
DeMarre Carroll\carrode01,20.568910908626705
Lou Williams\willilo02,20.580566711150368
Dante Exum\exumda01,20.599061057337785
Tyler Johnson\johnsty01,20.62368441768314
John Konchar\konchjo01,20.62368441768314
Maurice Harkless\harklma01,20.636146080002042
Jordan Clarkson\clarkjo01,20.66273437546207
Nickeil Alexander-Walker\alexani01,20.692570431883595
Dante Exum\exumda01,20.692570431883595
Solomon Hill\hillso01,20.70502744917321
James Ennis\ennisja01,20.71247903948082
Emmanuel Mudiay\mudiaem01,20.71758069056602
PJ Dozier\doziepj01,20.73597104982582
James Ennis\ennisja01,20.737080570633225
Wesley Iwundu\iwundwe01,20.737080570633225
Kyle Korver\korveky01,20.75518232084869
Landry Shamet\shamela01,20.75518232084869
Malik Monk\monkma01,20.75620949198683
Isaac Bonga\bongais01,20.760193557918015
E'Twaun Moore\mooreet01,20.76072529823177
Jordan Clarkson\clarkjo01,20.831189500618223
Alfonzo McKinnie\mckinal01,20.831189500618223
Ben McLemore\mclembe01,20.831189500618223
Jordan Poole\poolejo01,20.831189500618223
Shake Milton\miltosh01,20.87532126641273
Furkan Korkmaz\korkmfu01,20.896957765955307
Lonnie Walker\walkelo01,20.907416304988274
